Date,Address,lat,lon,Killed,Injured,Content
2017-06-24,"2335 NW 16th Ct, Fort Lauderdale, Florida",26.1468961,-80.1733167,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>2335 NW 16th Ct, Fort Lauderdale, Florida"
2017-06-24,"114th St and Manhattan Ave, New York (Manhattan), New York",40.8037381,-73.9577813,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>114th St and Manhattan Ave, New York (Manhattan), New York"
2017-06-24,"Pastoral Lane, Willingboro, New Jersey",40.0330352,-74.8974525,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Pastoral Lane, Willingboro, New Jersey"
2017-06-22,"1100 block of Osborne Street, Atlanta, Georgia",33.7041658,-84.4239239,1,6,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>1100 block of Osborne Street, Atlanta, Georgia"
2017-06-18,"1900 block of N 14th St, Saint Louis, Missouri",38.6442741,-90.1941431,3,2,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>1900 block of N 14th St, Saint Louis, Missouri"
2017-06-18,"3100 block of Buena Vista Terrace SE, Washington, District of Columbia",38.8523479,-76.965653,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3100 block of Buena Vista Terrace SE, Washington, District of Columbia"
2017-06-18,"3300 block of W Crystal St, Chicago, Illinois",41.903988,-87.709434,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3300 block of W Crystal St, Chicago, Illinois"
2017-06-18,"311 N Ocean Blvd, Myrtle Beach, South Carolina",33.6866648,-78.8854044,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>311 N Ocean Blvd, Myrtle Beach, South Carolina"
2017-06-17,"1 block of N Latrobe, Chicago, Illinois",41.8803762,-87.756284,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1 block of N Latrobe, Chicago, Illinois"
2017-06-17,"6252 Busch Blvd, Columbus, Ohio",40.0936654,-82.992195,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>6252 Busch Blvd, Columbus, Ohio"
2017-06-15,"4053 Old Brook Road, Richmond, Virginia",37.590905,-77.445915,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>4053 Old Brook Road, Richmond, Virginia"
2017-06-15,"491 NM 111, La Madera, New Mexico",36.3840099,-106.04116,5,0,"<b>Date: </b>NA<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>491 NM 111, La Madera, New Mexico"
2017-06-14,"420 E Monroe Ave, Alexandria, Virginia",38.8215256,-77.0543776,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>420 E Monroe Ave, Alexandria, Virginia"
2017-06-14,"14th St NE and Gibbs Ave NE, Canton, Ohio",40.8112655,-81.3627055,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>14th St NE and Gibbs Ave NE, Canton, Ohio"
2017-06-14,"720 San Bruno, San Francisco, California",37.7604113,-122.4053395,4,2,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>2<br/><b>Location: </b>720 San Bruno, San Francisco, California"
2017-06-13,"3300 block of Ayrdale Avenue, Baltimore, Maryland",39.3262899,-76.6816511,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3300 block of Ayrdale Avenue, Baltimore, Maryland"
2017-06-13,"1200 block of Bonaparte Avenue, Baltimore, Maryland",39.3155173,-76.5998065,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>1200 block of Bonaparte Avenue, Baltimore, Maryland"
2017-06-13,"Ferguson Ave and Plymouth Ave, Saint Louis (University City), Missouri",38.6691736,-90.309979,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Ferguson Ave and Plymouth Ave, Saint Louis (University City), Missouri"
2017-06-11,"3300 block of W Douglas Blvd, Chicago, Illinois",41.86324,-87.7082101,0,9,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>9<br/><b>Location: </b>3300 block of W Douglas Blvd, Chicago, Illinois"
2017-06-11,"4272 Bonny Oaks Drive, Chattanooga, Tennessee",35.0806465,-85.214014,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>4272 Bonny Oaks Drive, Chattanooga, Tennessee"
2017-06-11,"505 Cypress Station Dr, Houston, Texas",30.0301341,-95.4372863,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>505 Cypress Station Dr, Houston, Texas"
2017-06-10,"571 East Street, Memphis, Tennessee",35.1313649,-90.0315047,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>571 East Street, Memphis, Tennessee"
2017-06-09,"East Davis Avenue and New York Avenue, Fort Worth, Texas",32.7208731,-97.3156891,2,5,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>5<br/><b>Location: </b>East Davis Avenue and New York Avenue, Fort Worth, Texas"
2017-06-08,"3650 Franklin Ave, New Orleans, Louisiana",29.9965578,-90.0500662,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>3650 Franklin Ave, New Orleans, Louisiana"
2017-06-06,"2232 Alta Canyon Drive, Sandy, Utah",40.594021,-111.8267225,3,2,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>2232 Alta Canyon Drive, Sandy, Utah"
2017-06-05,"2427 Forsyth Rd, Orlando, Florida",28.5800355,-81.29456,6,0,"<b>Date: </b>NA<br/><b>Killed: </b>6<br/><b>Injured: </b>0<br/><b>Location: </b>2427 Forsyth Rd, Orlando, Florida"
2017-06-03,"1600 Block of Union Blvd, Saint Louis, Missouri",38.666531,-90.2671709,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>1600 Block of Union Blvd, Saint Louis, Missouri"
2017-06-03,"3717 Tulane Ave, New Orleans, Louisiana",29.9672618,-90.101677,3,2,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>3717 Tulane Ave, New Orleans, Louisiana"
2017-06-02,"89th St and Broadway, Los Angeles, California",33.9555242,-118.2782224,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>89th St and Broadway, Los Angeles, California"
2017-06-02,"5301 McPherson Rd, Laredo, Texas",27.5450746,-99.4820939,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>5301 McPherson Rd, Laredo, Texas"
2017-06-01,"Beacon Ave and Lillian Ave, Saint Louis, Missouri",38.6942927,-90.2522415,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>Beacon Ave and Lillian Ave, Saint Louis, Missouri"
2017-05-30,"1200 Elliott Dr, Middletown, Ohio",39.5011563,-84.3524624,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1200 Elliott Dr, Middletown, Ohio"
2017-05-29,"231 Witherspoon St, Louisville, Kentucky",38.2576782,-85.7504609,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>231 Witherspoon St, Louisville, Kentucky"
2017-05-28,"100 block of 6th Street South, Phenix City, Alabama",32.4359375,-84.9951819,0,12,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>12<br/><b>Location: </b>100 block of 6th Street South, Phenix City, Alabama"
2017-05-28,"86 Main Street, Paterson, New Jersey",40.9197182,-74.1730572,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>86 Main Street, Paterson, New Jersey"
2017-05-28,"6103 Hwy. 63, Moss Point, Mississippi",30.431394,-88.5257491,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>6103 Hwy. 63, Moss Point, Mississippi"
2017-05-27,"318 W 14th St, New York (Manhattan), New York",40.7399867,-74.0036456,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>318 W 14th St, New York (Manhattan), New York"
2017-05-27,"100 block of Q Street Northwest, Washington, District of Columbia",38.9111209,-77.0121588,1,7,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>7<br/><b>Location: </b>100 block of Q Street Northwest, Washington, District of Columbia"
2017-05-27,"2871 Lee Dr, Bogue Chitto, Mississippi",31.4123608,-90.4605137,8,1,"<b>Date: </b>NA<br/><b>Killed: </b>8<br/><b>Injured: </b>1<br/><b>Location: </b>2871 Lee Dr, Bogue Chitto, Mississippi"
2017-05-26,"2730 NW 167th St, Miami, Florida",25.9260023,-80.2457992,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2730 NW 167th St, Miami, Florida"
2017-05-21,"4300 Beaver Dr, Des Moines, Iowa",41.6412599,-93.676823,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>4300 Beaver Dr, Des Moines, Iowa"
2017-05-21,"441 N Val Vista Dr, Mesa, Arizona",33.4238622,-111.751964,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>441 N Val Vista Dr, Mesa, Arizona"
2017-05-20,"2100 block of W Huntingdon St, Philadelphia, Pennsylvania",39.984902,-75.1239303,0,10,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>10<br/><b>Location: </b>2100 block of W Huntingdon St, Philadelphia, Pennsylvania"
2017-05-16,"21785 Lowcountry Hwy, Ruffin, South Carolina",33.0048377,-80.8151781,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>21785 Lowcountry Hwy, Ruffin, South Carolina"
2017-05-14,"311 S Main St, Jonesboro, Arkansas",35.8398243,-90.7052597,1,6,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>311 S Main St, Jonesboro, Arkansas"
2017-05-14,"14112 Chicago Road, Dolton, Illinois",41.6384506,-87.6078766,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>14112 Chicago Road, Dolton, Illinois"
2017-05-14,"Hal McRae Blvd and Delaney Ave, Avon Park, Florida",27.584669,-81.498135,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Hal McRae Blvd and Delaney Ave, Avon Park, Florida"
2017-05-14,"8600 block of Calmont Ave, Fort Worth, Texas",32.7359731,-97.467254,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>8600 block of Calmont Ave, Fort Worth, Texas"
2017-05-10,"300 block of Centre St, Trenton, New Jersey",40.209726,-74.7594865,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>300 block of Centre St, Trenton, New Jersey"
2017-05-09,"1900 block of S. Boeke, Kansas City, Kansas",39.065918,-94.632859,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>1900 block of S. Boeke, Kansas City, Kansas"
2017-05-07,"2600 block of 46th Pl, Chicago, Illinois",41.8092732,-87.6893421,2,8,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>8<br/><b>Location: </b>2600 block of 46th Pl, Chicago, Illinois"
2017-05-04,"600 block of Copeman Boulevard, Flint, Michigan",43.028638,-83.7112955,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>600 block of Copeman Boulevard, Flint, Michigan"
2017-05-02,"1566 West 24th Street, Jacksonville, Florida",30.3585197,-81.6819579,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1566 West 24th Street, Jacksonville, Florida"
2017-05-01,"3200 block of Reynolds Ave, Dallas, Texas",32.7864089,-96.7407147,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>3200 block of Reynolds Ave, Dallas, Texas"
2017-04-30,"9080 Judicial Dr, San Diego, California",32.8719727,-117.2030049,2,6,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>6<br/><b>Location: </b>9080 Judicial Dr, San Diego, California"
2017-04-30,"4104 SW 28th, Topeka, Kansas",39.0169769,-95.7280872,4,1,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>1<br/><b>Location: </b>4104 SW 28th, Topeka, Kansas"
2017-04-30,"1200 Ken Knight Dr N, Jacksonville, Florida",30.3914235,-81.7169292,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1200 Ken Knight Dr N, Jacksonville, Florida"
2017-04-30,"268 N Sea Green Rd, Loris, South Carolina",34.1016428,-78.9779822,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>268 N Sea Green Rd, Loris, South Carolina"
2017-04-29,"Murchison St and Lancaster Ave, Los Angeles (Boyle Heights), California",34.0578719,-118.1967811,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Murchison St and Lancaster Ave, Los Angeles (Boyle Heights), California"
2017-04-29,"3800 block of 26th Avenue, Sacramento, California",38.5288793,-121.4656809,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>3800 block of 26th Avenue, Sacramento, California"
2017-04-29,"10000 block of Carmentia Rd, Whittier, California",33.9791793,-118.032844,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>10000 block of Carmentia Rd, Whittier, California"
2017-04-29,"12839 Kitchen House Way, Germantown, Maryland",39.151662,-77.264871,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>12839 Kitchen House Way, Germantown, Maryland"
2017-04-29,"2000 Block of N Nestor Ave, Compton, California",33.9103183,-118.2494873,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2000 Block of N Nestor Ave, Compton, California"
2017-04-29,"200 block of 18th St, Virginia Beach, Virginia",36.8463356,-75.9745352,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>200 block of 18th St, Virginia Beach, Virginia"
2017-04-28,"5 E 21st St, Chester, Pennsylvania",39.863592,-75.366483,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5 E 21st St, Chester, Pennsylvania"
2017-04-27,"1100 block of S Orange Ave, Newark, New Jersey",40.7454682,-74.2344166,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1100 block of S Orange Ave, Newark, New Jersey"
2017-04-26,"SW 264th St and 139th Ave, Miami, Florida",25.5217591,-80.4166961,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>SW 264th St and 139th Ave, Miami, Florida"
2017-04-21,"2500 block of Vernon Dr, Palm Bay, Florida",28.0582801,-80.5947371,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>2500 block of Vernon Dr, Palm Bay, Florida"
2017-04-20,"700 block of East Jacob Street, Louisville, Kentucky",38.2429824,-85.7418588,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>700 block of East Jacob Street, Louisville, Kentucky"
2017-04-16,"110 Calhoun Street, Vallejo, California",38.120627,-122.266629,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>110 Calhoun Street, Vallejo, California"
2017-04-16,"611 S Martin St, Elizabeth City, North Carolina",36.2942249,-76.2217036,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>611 S Martin St, Elizabeth City, North Carolina"
2017-04-16,"1710 Cleveland Av, Columbus, Ohio",40.0009315,-82.9751921,0,9,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>9<br/><b>Location: </b>1710 Cleveland Av, Columbus, Ohio"
2017-04-15,"311 W  2nd St, Rock Falls, Illinois",41.7805893,-89.6942719,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>311 W  2nd St, Rock Falls, Illinois"
2017-04-15,"5900 block of Hammond St, Philadelphia, Pennsylvania",40.039441,-75.1168463,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5900 block of Hammond St, Philadelphia, Pennsylvania"
2017-04-15,"300 block of S Meridian St, Indianapolis, Indiana",39.7625906,-86.1600739,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>300 block of S Meridian St, Indianapolis, Indiana"
2017-04-15,"1480 Center Point Pkwy, Birmingham, Alabama",33.6225351,-86.6866631,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>1480 Center Point Pkwy, Birmingham, Alabama"
2017-04-15,"14600 block of Myrtle Avenue, Harvey, Illinois",41.62428,-87.6526988,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>14600 block of Myrtle Avenue, Harvey, Illinois"
2017-04-15,"900 block of N Allen St, Banning, California",33.9335068,-116.8617634,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>900 block of N Allen St, Banning, California"
2017-04-13,"30 Anderson Ave SW, Atlanta, Georgia",33.7536647,-84.4460292,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>30 Anderson Ave SW, Atlanta, Georgia"
2017-04-09,"3100 block of Fidelia Drive, San Antonio, Texas",29.3092344,-98.5604275,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>3100 block of Fidelia Drive, San Antonio, Texas"
2017-04-09,"9439 Lima Rd, Fort Wayne, Indiana",41.1694457,-85.1669518,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>9439 Lima Rd, Fort Wayne, Indiana"
2017-04-07,"1423 29th Ave Dr NE, Hickory, North Carolina",35.7671098,-81.3046735,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>1423 29th Ave Dr NE, Hickory, North Carolina"
2017-04-07,"3829 Mount Pleasant St, Houston, Texas",29.6856726,-95.3662002,5,0,"<b>Date: </b>NA<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>3829 Mount Pleasant St, Houston, Texas"
2017-04-07,"1600 block of English St, Saint Paul, Minnesota",44.991864,-93.0459403,4,1,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>1<br/><b>Location: </b>1600 block of English St, Saint Paul, Minnesota"
2017-04-07,"5600 block of W Lake St, Chicago, Illinois",41.8877402,-87.7657871,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>5600 block of W Lake St, Chicago, Illinois"
2017-04-06,"2000 block of Tulip St, Lake Charles, Louisiana",30.2112,-93.193029,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2000 block of Tulip St, Lake Charles, Louisiana"
2017-04-03,"1100 block of W Stiles St, Philadelphia, Pennsylvania",39.9717015,-75.1539602,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>1100 block of W Stiles St, Philadelphia, Pennsylvania"
2017-04-03,"5401 Ave Q, Lubbock, Texas",33.5446603,-101.8509502,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>5401 Ave Q, Lubbock, Texas"
2017-04-02,"3500 block of W Van Buren St, Chicago, Illinois",41.875681,-87.71305,2,4,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>4<br/><b>Location: </b>3500 block of W Van Buren St, Chicago, Illinois"
2017-04-02,"2500 Martin Luther King Jr. Parkway, Des Moines, Iowa",41.6169159,-93.6474528,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>2500 Martin Luther King Jr. Parkway, Des Moines, Iowa"
2017-04-01,"100 block of Madoline Street, Pittsburg, California",38.005369,-121.8944371,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>100 block of Madoline Street, Pittsburg, California"
2017-04-01,"219 S Howard Ave, Tampa, Florida",27.9420289,-82.4832392,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>219 S Howard Ave, Tampa, Florida"
2017-04-01,"1200 block of N Woodward Avenue, Oklahoma City, Oklahoma",35.4804884,-97.5756083,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>1200 block of N Woodward Avenue, Oklahoma City, Oklahoma"
2017-03-30,"2704 E 75th St, Chicago, Illinois",41.7600815,-87.5583869,4,0,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>0<br/><b>Location: </b>2704 E 75th St, Chicago, Illinois"
2017-03-27,"209 Hays Dr, Sanford, Florida",28.7893255,-81.2816701,2,4,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>4<br/><b>Location: </b>209 Hays Dr, Sanford, Florida"
2017-03-26,"E 75th St, Cleveland, Ohio",41.4629032,-81.6357269,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>E 75th St, Cleveland, Ohio"
2017-03-26,"5619 Aldine Bender Rd, Houston, Texas",29.9320869,-95.305694,2,4,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>4<br/><b>Location: </b>5619 Aldine Bender Rd, Houston, Texas"
2017-03-26,"4601 Kellogg Ave, Cincinnati, Ohio",39.0929146,-84.4283671,2,15,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>15<br/><b>Location: </b>4601 Kellogg Ave, Cincinnati, Ohio"
2017-03-25,"Minnesota Ave, Knoxville, Tennessee",35.9846368,-83.9578046,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>Minnesota Ave, Knoxville, Tennessee"
2017-03-25,"8443 Grand River Ave, Detroit, Michigan",42.3612245,-83.1209599,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>8443 Grand River Ave, Detroit, Michigan"
2017-03-25,"E 79th St and Woodland Ave, Cleveland, Ohio",41.4881809,-81.6333747,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>E 79th St and Woodland Ave, Cleveland, Ohio"
